PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['transporte'],January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,"['salud', 'seguridad']",January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['pensión'],January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['pensión'],January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,"['salud', 'educación']",January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['salud'],January,1
Partido por la Democracia,['salud'],January,1
Partido por la Democracia,['educación'],January,1
Partido por la Democracia,['salud'],January,1
Partido por la Democracia,"['salud', 'educación']",January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,"['salud', 'educación', 'seguridad']",January,1
Partido por la Democracia,['educación'],January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['salud'],January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['educación'],January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['educación'],January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,['educación'],January,1
Partido por la Democracia,['salud'],January,1
Partido por la Democracia,['educación'],January,1
Partido por la Democracia,"['salud', 'educación', 'seguridad']",January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,otros,January,1
Partido por la Democracia,"['pensión', 'seguridad']",January,1
Partido por la Democracia,['educación'],January,1
Partido por la Democracia,otros,January,1
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['seguridad'],June,2
Partido Social Cristiano,['seguridad'],June,2
Partido Social Cristiano,['seguridad'],June,2
Partido Social Cristiano,['seguridad'],June,2
Partido Social Cristiano,"['salud', 'educación']",June,2
Partido Social Cristiano,"['salud', 'educación']",June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,"['salud', 'seguridad']",June,2
Partido Social Cristiano,"['salud', 'seguridad']",June,2
Partido Social Cristiano,"['salud', 'seguridad']",June,2
Partido Social Cristiano,"['salud', 'seguridad']",June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,['salud'],May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,"['salud', 'seguridad']",April,1
Partido Social Cristiano,"['salud', 'seguridad']",April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,"['salud', 'seguridad']",April,1
Partido Social Cristiano,"['salud', 'seguridad']",April,1
Partido Social Cristiano,['seguridad'],April,1
Partido Social Cristiano,['seguridad'],April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,['salud'],April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,"['salud', 'seguridad']",March,1
Partido Social Cristiano,"['salud', 'seguridad']",March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,"['salud', 'seguridad']",March,1
Partido Social Cristiano,"['salud', 'seguridad']",March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['seguridad'],March,1
Partido Social Cristiano,['seguridad'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,"['salud', 'seguridad']",March,1
Partido Social Cristiano,"['salud', 'seguridad']",March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,['salud'],March,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['transporte'],January,1
Partido Social Cristiano,['transporte'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,"['salud', 'economía']",January,1
Partido Social Cristiano,"['salud', 'economía']",January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,['salud'],January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,"['salud', 'educación']",January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
