PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,['seguridad'],March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,['seguridad'],March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,['seguridad'],March,1
Partido Socialista de Chile,otros,March,1
Partido Socialista de Chile,['pensión'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['crímenes'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['crímenes'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['seguridad'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['crímenes'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['seguridad'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['seguridad'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['crímenes'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['seguridad'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,['crímenes'],January,1
Partido Socialista de Chile,otros,January,1
Partido Socialista de Chile,otros,January,1
Partido Unión Demócrata Independiente,otros,August,2
Partido Unión Demócrata Independiente,['economía'],July,2
Partido Unión Demócrata Independiente,['salud'],July,2
Partido Unión Demócrata Independiente,otros,July,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['salud'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,"['combustibles', 'seguridad']",June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['transporte'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['educación'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['salud'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,"['vivienda', 'seguridad']",June,2
Partido Unión Demócrata Independiente,['seguridad'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['educación'],June,2
Partido Unión Demócrata Independiente,otros,June,2
Partido Unión Demócrata Independiente,['seguridad'],June,2
Partido Unión Demócrata Independiente,otros,May,2
Partido Unión Demócrata Independiente,otros,May,2
Partido Unión Demócrata Independiente,otros,May,2
Partido Unión Demócrata Independiente,['salud'],May,2
Partido Unión Demócrata Independiente,['transporte'],May,2
Partido Unión Demócrata Independiente,['salud'],May,2
Partido Unión Demócrata Independiente,"['educación', 'salud', 'seguridad']",May,2
Partido Unión Demócrata Independiente,['educación'],May,2
Partido Unión Demócrata Independiente,"['economía', 'salud']",May,2
Partido Unión Demócrata Independiente,['educación'],May,2
Partido Unión Demócrata Independiente,otros,May,2
Partido Unión Demócrata Independiente,otros,May,2
Partido Unión Demócrata Independiente,['seguridad'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['educación'],April,1
Partido Unión Demócrata Independiente,"['salud', 'seguridad']",April,1
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,['seguridad'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,"['salud', 'seguridad']",April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,"['pensión', 'salud']",April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,"['economía', 'salud']",April,1
Partido Unión Demócrata Independiente,['salud'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,['elecciones'],April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,April,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,['salud'],March,1
Partido Unión Demócrata Independiente,['seguridad'],March,1
Partido Unión Demócrata Independiente,['educación'],March,1
Partido Unión Demócrata Independiente,['salud'],March,1
Partido Unión Demócrata Independiente,['salud'],March,1
Partido Unión Demócrata Independiente,['seguridad'],March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,['educación'],March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,otros,March,1
Partido Unión Demócrata Independiente,['seguridad'],March,1
Partido Unión Demócrata Independiente,['seguridad'],March,1
Partido Unión Demócrata Independiente,"['salud', 'seguridad']",March,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['seguridad'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['salud'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['seguridad'],January,1
Partido Unión Demócrata Independiente,['salud'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['seguridad'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['transporte'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['salud'],January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,otros,January,1
Partido Unión Demócrata Independiente,['salud'],January,1
Partido Renovación Nacional,['crímenes'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['crímenes'],July,2
Partido Renovación Nacional,['seguridad'],July,2
Partido Renovación Nacional,['combustibles'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['seguridad'],July,2
Partido Renovación Nacional,['transporte'],July,2
Partido Renovación Nacional,['seguridad'],July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,['seguridad'],July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,['vivienda'],July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,['seguridad'],July,2
Partido Renovación Nacional,['salud'],July,2
Partido Renovación Nacional,['salud'],July,2
Partido Renovación Nacional,['salud'],July,2
Partido Renovación Nacional,['salud'],July,2
Partido Renovación Nacional,['salud'],July,2
Partido Renovación Nacional,"['educación', 'seguridad']",July,2
Partido Renovación Nacional,"['educación', 'seguridad']",July,2
Partido Renovación Nacional,"['educación', 'seguridad']",July,2
Partido Renovación Nacional,otros,July,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,['transporte'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,"['educación', 'vivienda']",June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['salud'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['pensión'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['vivienda'],June,2
Partido Renovación Nacional,['salud'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,['salud'],June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,June,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,"['educación', 'salud']",May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['pensión'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['vivienda'],May,2
Partido Renovación Nacional,['vivienda'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['vivienda'],May,2
Partido Renovación Nacional,['vivienda'],May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,['vivienda'],April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,"['salud', 'seguridad']",April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['pensión'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,"['economía', 'seguridad']",March,1
Partido Renovación Nacional,['crímenes'],March,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['vivienda'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,"['crímenes', 'seguridad']",March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,"['crímenes', 'seguridad']",March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,"['vivienda', 'seguridad']",March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,"['pensión', 'seguridad']",January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['educación'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,"['pensión', 'educación']",January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['pensión'],January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,['crímenes'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['crímenes'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,"['crímenes', 'seguridad']",January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['crímenes'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['educación'],January,1
Partido Renovación Nacional,['transporte'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,"['pensión', 'seguridad']",January,1
Partido Renovación Nacional,otros,January,1
Partido Liberal de Chile,otros,July,2
Partido Liberal de Chile,otros,July,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,['vivienda'],June,2
Partido Liberal de Chile,['vivienda'],June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,"['educación', 'salud']",June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,['economía'],June,2
Partido Liberal de Chile,otros,June,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,['educación'],May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,['salud'],May,2
Partido Liberal de Chile,['vivienda'],May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,['salud'],May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,May,2
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,['economía'],April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,['educación'],April,1
Partido Liberal de Chile,['educación'],April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,otros,April,1
Partido Liberal de Chile,['vivienda'],March,1
